description,record_tracking_list_display_format_id,age_group_desc,record_tracking_list_event_id,gender,distance,stroke_code,course_code,RANK,swim_time,individual_time_id,relay_time_id,preferred_name,first_name,last_name,lsc_id,club_code,team_code,ind_meet_name,rel_meet_name,country_code,location,location_country_code,swim_date,session_desc,relay_lead_yn,bios_display_swap_first_last_name_yn,disable_name_swapping_yn
World Record Progressions,2,,124,F,800,FR,LCM,27,0:08:59,,,,Ann,Simmons,US,,,,,USA,Minsk,URS,9/10/1971,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,28,0:09:02,,,,Karen,Moras,US,,,,,AUS,Edinburgh,GBR,7/18/1970,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,29,0:09:09,,,,Karen,Moras,US,,,,,AUS,Sydney,AUS,3/1/1970,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,30,0:09:10,,,,Deborah,Meyer,US,,,,,USA,Long Beach,USA,8/28/1968,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,31,0:09:17,,,,Deborah,Meyer,US,,,,,USA,Lincoln,USA,8/4/1968,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,32,0:09:19,,,,Deborah,Meyer,US,,,,,USA,Los Angeles,USA,7/21/1968,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,33,0:09:22,,,,Deborah,Meyer,US,,,,,USA,Winnipeg,CAN,7/29/1967,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,34,0:09:35,,,,Deborah,Meyer,US,,,,,USA,Santa Clara,USA,7/9/1967,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,35,0:09:36,,,,Sharon,Finneran,US,,,,,USA,Los Angeles,USA,9/28/1964,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,36,0:09:47,,,,Patty,Caretto,US,,,,,USA,Los Altos,USA,7/30/1964,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,37,0:09:51,,,,Carolyn,House,US,,,,,USA,Los Altos,USA,8/26/1962,,N,N,N
World Record Progressions,2,,124,F,800,FR,LCM,38,0:09:55,,,,Jane,Cederquist,US,,,,,SWE,Uppsala,SWE,8/17/1960,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,1,0:14:31,67648654,,,Yang,Sun,US,UN,,2012 Olympic Games,,CHN,London,GBR,8/4/2012,Final,N,Y,N
World Record Progressions,2,,108,M,1500,FR,LCM,2,0:14:34,57940600,,,Yang,Sun,US,UN,,2011 World Champs,,CHN,Shanghai,CHN,7/31/2011,Final,N,Y,N
World Record Progressions,2,,108,M,1500,FR,LCM,3,0:14:34,1077764,,,Grant,Hackett,US,UN,,2001 World Champs,,AUS,Fukuoka,JPN,7/29/2001,Final,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,4,0:14:41,,,,Kieren,Perkins,US,UN,,,,AUS,Victoria,AUS,8/24/1994,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,5,0:14:43,,,,Kieren,Perkins,US,UN,,,,AUS,Barcelona,ESP,7/31/1992,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,6,0:14:48,,,,Kieren,Perkins,US,UN,,,,AUS,Canberra,AUS,4/5/1992,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,7,0:14:50,,,,Jorg,Hoffmann,US,UN,,,,GER,Perth,AUS,1/13/1991,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,8,0:14:54,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,2/22/1983,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,9,0:14:56,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,3/13/1982,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,10,0:14:58,,,Vladimir,Vladimir,Salnikov,US,UN,,,,RUS,Moscow,URS,7/22/1980,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,11,0:15:02,,,Brian,Brian,Goodell,US,UN,,,,USA,Montreal,CAN,7/20/1976,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,12,0:15:06,,,Brian,Brian,Goodell,US,UN,,,,USA,Long Beach,USA,6/21/1976,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,13,0:15:10,,,,Stephen,Holland,US,UN,,,,AUS,Sydney,AUS,2/27/1976,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,14,0:15:20,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Long Beach,USA,6/21/1975,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,15,0:15:27,,,,Stephen,Holland,US,UN,,,,AUS,Christchurch,NZL,1/25/1975,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,16,0:15:31,,,Tim,Timothy,Shaw,CA,UN,,,,USA,Concord,USA,8/25/1974,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,17,0:15:31,,,,Stephen,Holland,US,UN,,,,AUS,Belgrade,SRB,9/9/1973,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,18,0:15:37,,,,Stephen,Holland,US,UN,,,,AUS,Brisbane,AUS,8/5/1973,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,19,0:15:52,,,Mike,Michael,Burton,MT,UN,,,,USA,Munich,FRG,9/4/1972,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,20,0:15:52,,,Rick,Richard,DeMont,AZ,FORD,,,,USA,Chicago,USA,8/6/1972,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,21,0:15:57,,,,John,Kinsella,US,UN,,,,USA,Los Angeles,USA,8/23/1970,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,22,0:16:04,,,Mike,Michael,Burton,MT,UN,,,,USA,Louisville,USA,8/17/1969,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,23,0:16:08,,,Mike,Michael,Burton,MT,UN,,,,USA,Long Beach,USA,9/3/1968,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,24,0:16:28,,,,Guillermo,Echevarria,US,UN,,,,MEX,Santa Clara,USA,7/7/1968,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,25,0:16:34,,,Mike,Michael,Burton,MT,UN,,,,USA,Oak Park,USA,8/13/1967,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,26,0:16:41,,,Mike,Michael,Burton,MT,UN,,,,USA,Lincoln,USA,8/21/1966,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,27,0:16:58,,,,Stephen,Krause,US,UN,,,,USA,Maumee,USA,8/15/1965,,N,N,N
World Record Progressions,2,,108,M,1500,FR,LCM,28,0:16:58,,,,Roy,Saari,US,UN,,,,USA,New York,USA,9/2/1964,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,1,0:15:20,130047709,,Katie,Kathleen,Ledecky,PV,STAN,,2018 Indianapolis PSS,,USA,Indianapolis,USA,5/16/2018,Final,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,2,0:15:25,99479734,,Katie,Kathleen,Ledecky,PV,UN,,2015 World Champs,,USA,Kazan,RUS,8/4/2015,Final,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,3,0:15:27,99378013,,Katie,Kathleen,Ledecky,PV,UN,,2015 World Champs,,USA,Kazan,RUS,8/3/2015,Prelim,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,4,0:15:28,88616670,,Katie,Kathleen,Ledecky,PV,NCAP,,2014 Pan Pacific Championships,,USA,Gold Coast,AUS,8/24/2014,Final,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,5,0:15:34,86771313,,Katie,Kathleen,Ledecky,PV,NCAP,,2014 Woodlands Senior Invite,,USA,Shenandoah,USA,6/19/2014,Final,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,6,0:15:36,77796396,,Katie,Kathleen,Ledecky,PV,UN,,2013 World Champs,,USA,Barcelona,ESP,7/30/2013,Final,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,7,0:15:42,24443378,,,Kate,Ziegler,SE,FISH,,2007 CA SMC,,USA,Mission Viejo,USA,6/14/2007,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,8,0:15:52,,,Janet,Janet,Evans,CA,TROJ,,,,USA,Orlando,USA,3/26/1988,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,9,0:16:00,,,Janet,Janet,Evans,CA,TROJ,,,,USA,Clovis,USA,7/31/1987,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,10,0:16:04,,,Kim,Kimberly,Linehan,IL,UN,,,,USA,Ft Lauderdale,USA,8/19/1979,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,11,0:16:06,,,,Tracey,Wickham,US,UN,,,,AUS,Perth,AUS,2/25/1979,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,12,0:16:14,,,,Tracey,Wickham,US,UN,,,,AUS,Brisbane,AUS,2/8/1978,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,13,0:16:24,,,,Alice,Brown,US,UN,,,,USA,Mission Viejo,USA,8/25/1977,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,14,0:16:33,,,,Jennifer,Turrall,US,UN,,,,AUS,Concord,USA,8/25/1974,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,15,0:16:39,,,,Jennifer,Turrall,US,UN,,,,AUS,Los Angeles,USA,8/3/1974,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,16,0:16:43,,,,Jennifer,Turrall,US,UN,,,,AUS,Sydney,AUS,7/13/1974,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,17,0:16:48,,,,Jennifer,Turrall,US,UN,,,,AUS,Sydney,AUS,1/9/1974,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,18,0:16:49,,,,Jennifer,Turrall,US,UN,,,,AUS,Sydney,AUS,12/9/1973,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,19,0:16:54,,,,Jo Ann,Harshbarger,US,UN,,,,USA,Louisville,USA,8/25/1973,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,20,0:16:56,,,,Shane,Gould,US,UN,,,,AUS,Adelaide,AUS,2/11/1973,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,21,0:17:00,,,,Shane,Gould,US,UN,,,,AUS,Sydney,AUS,12/12/1971,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,22,0:17:19,,,,Cathy,Calhoun,US,,,,,USA,Houston,USA,8/28/1971,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,23,0:17:19,,,,Deborah,Meyer,US,UN,,,,USA,Loisville,USA,8/17/1969,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,24,0:17:31,,,,Deborah,Meyer,US,UN,,,,USA,Los Angeles,USA,7/21/1968,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,25,0:17:50,,,,Deborah,Meyer,US,UN,,,,USA,Philadelphia,USA,8/20/1967,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,26,0:18:11,,,,Deborah,Meyer,US,UN,,,,USA,Santa Clara,USA,7/9/1967,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,27,0:18:12,,,,Patricia,Carreto,US,UN,,,,USA,Lincoln,USA,8/21/1966,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,28,0:18:23,,,,Patricia,Carreto,US,UN,,,,USA,Los Altos,USA,8/12/1965,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,29,0:18:30,,,,Patricia,Carreto,US,UN,,,,USA,Los Altos,USA,7/30/1964,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,30,0:18:44,,,,Carolyn,House,US,UN,,,,USA,Chicago,USA,8/16/1962,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,31,0:19:02,,,,Margareta,Rylander,US,UN,,,,SWE,Uppsala,SWE,6/27/1961,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,32,0:19:23,,,,Jane,Cederquist,US,,,,,SWE,Uppsala,SWE,9/8/1960,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,33,0:19:25,,,,Isla,Konrads,US,UN,,,,AUS,Sydney,AUS,1/14/1960,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,34,0:20:03,,,,Jans,Koster,US,UN,,,,NED,Holversum,NED,7/27/1957,,N,N,N
World Record Progressions,2,,125,F,1500,FR,LCM,35,0:20:22,,,,Jans,Koster,US,UN,,,,NED,Utrecht,NED,8/21/1956,,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,1,0:00:24,132984717,,,Kliment,Kolesnikov,US,UN,,2018 European Champs ,,RUS,Glasgow,GBR,8/4/2018,Final,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,2,0:00:24,40928050,,,Liam,Tancock,US,UN,,2009 World Champs ,,GBR,Rome,ITA,8/2/2009,Final,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,3,0:00:24,40763356,,,Liam,Tancock,US,UN,,2009 World Champs ,,GBR,Rome,ITA,8/1/2009,Semi,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,4,0:00:24,,,,Randall,Bal,SN,NYAC,,,,USA,Einhdoven,NED,12/5/2008,,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,5,0:00:24,,,,Liam,Tancock,US,UN,,,,GBR,Sheffield,GBR,4/2/2008,,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,6,0:00:24,,,,Thomas,Rupprath,US,UN,,,,GER,Barcelona,ESP,7/27/2003,,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,7,0:00:24,,,Lenny,Lenny,Krayzelburg,CA,RYL,,,,USA,Sydney,AUS,8/28/1999,,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,8,0:00:25,,,Jeff,Jeffrey,Rouse,PC,STAN,,,,USA,Edinburgh,GBR,4/15/1993,,N,N,N
World Record Progressions,2,,109,M,50,BK,LCM,9,0:00:25,,,Dave,David,Berkoff,MT,MAC,,,,USA,Seoul,KOR,9/24/1988,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,1,0:00:26,,,,Xiang,Liu,US,UN,,,,CHN,Jakarta,INA,8/19/2018,,N,Y,N
World Record Progressions,2,,126,F,50,BK,LCM,2,0:00:27,40741629,,,Jing,Zhao,US,UN,,2009 World Champs ,,CHN,Rome,ITA,7/30/2009,Final,N,Y,N
World Record Progressions,2,,126,F,50,BK,LCM,3,0:00:27,,,,Anastasiia,Zueva,US,,,,,RUS,Rome,ITA,7/29/2009,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,4,0:00:27,,,,Daniela,Samulski,US,,,,,GER,Rome,ITA,7/29/2009,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,5,0:00:27,40470603,,,Daniela,Samulski,US,UN,,2008 Olympic Invite,,GER,Berlin,GER,6/26/2009,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,6,0:00:27,,,,Sophie,Edington,MR,,,,,AUS,Sydney,AUS,3/23/2008,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,6,0:00:27,40470608,,,Jing,Zhao,US,UN,,2008 Olympic Invite,,CHN,Shaoxing,CHN,4/9/2009,,N,Y,N
World Record Progressions,2,,126,F,50,BK,LCM,8,0:00:27,,,,Emily,Seebohm,US,UN,,,,AUS,Sydney ,AUS,3/22/2008,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,9,0:00:28,,,,Hayley,McGregory,ST,UN,,,,USA,Austin,USA,3/7/2008,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,10,0:00:28,,,,Ki,Yang,US,UN,,,,CHN,Hyderabad,IND,10/19/2007,,N,Y,N
World Record Progressions,2,,126,F,50,BK,LCM,11,0:00:28,,,,Leila,Vaziri,MR,CSSC,,,,USA,Melbourne,AUS,3/29/2007,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,11,0:00:28,,,,Leila,Vaziri,MR,CSSC,,,,USA,Melbourne,USA,3/28/2007,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,13,0:00:28,,,,Janine,Pietsch,US,UN,,,,GER,Berlin,GER,5/25/2005,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,14,0:00:28,,,,Sandra,Volker,US,UN,,,,GER,Berlin,GER,6/17/2000,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,15,0:00:28,,,Mai,Mai,Nakamura,CA,,,,,JPN,Tokyo,JPN,4/25/2000,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,16,0:00:28,,,,Nina,Zhivanevskaya,US,,,,,ESP,Madrid,ESP,4/8/2000,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,17,0:00:28,,,,Sandra,Volker,US,,,,,GER,Istanbul,TUR,8/1/1999,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,18,0:00:28,,,,Sandra,Volker,US,,,,,GER,Monte Carlo,MON,6/12/1999,,N,N,N
World Record Progressions,2,,126,F,50,BK,LCM,19,0:00:29,,,,Sandra,Volker,US,,,,,GER,Monte Carlo,MON,5/24/1997,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,1,0:00:51,110534052,,Ryan,Ryan,Murphy,PC,CAL,,2016 Olympic Games,,USA,Rio,BRA,8/13/2016,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,2,0:00:51,40093727,,Aaron,Aaron,Peirsol,US,TXLA,,2009 USA Swimming National Champs,,USA,Indianapolis,USA,7/8/2009,Final,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,3,0:00:52,,,,Aschwin,Wildeboer Faber,US,UN,,,,ESP,Pescara,ITA,7/1/2009,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,4,0:00:52,33101785,,Aaron,Aaron,Peirsol,US,UN,,2008 Olympic Games,,USA,Beijing,CHN,8/12/2008,Final,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,5,0:00:52,32276170,,Aaron,Aaron,Peirsol,US,TXLA,,2008 Olympic Trials,,USA,Omaha,USA,7/1/2008,Final,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,6,0:00:52,23437811,,Aaron,Aaron,Peirsol,US,TXLA,,2007 World Champs,,USA,Melbourne,AUS,3/27/2007,Final,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,7,0:00:53,15598776,,Aaron,Aaron,Peirsol,US,TXLA,,2005 World Championship Trials,,USA,Indianapolis,USA,4/2/2005,Final,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,8,0:00:53,7096658,,Aaron,Aaron,Peirsol,US,UN,,2004 Olympic Games,,USA,Athens,GRE,8/21/2004,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,9,0:00:53,1077767,,Lenny,Lenny,Krayzelburg,CA,TROJ,,1999 Pan Pac,,USA,Sydney,AUS,8/24/1999,Final,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,10,0:00:53,,,Jeff,Jeffrey,Rouse,PC,STAN,,,,USA,Barcelona,ESP,7/31/1992,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,11,0:00:53,,,Jeff,Jeffrey,Rouse,PC,STAN,,,,USA,Edmonton,CAN,8/25/1991,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,12,0:00:54,,,Dave,David,Berkoff,MT,MAC,,,,USA,Seoul,KOR,9/24/1988,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,13,0:00:54,,,Dave,David,Berkoff,MT,MAC,,,,USA,Austin,USA,8/13/1988,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,14,0:00:54,,,Dave,David,Berkoff,MT,MAC,,,,USA,Austin,USA,8/13/1988,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,15,0:00:55,,,,Igor,Poliansky,US,UN,,,,RUS,Moscow,URS,7/16/1988,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,16,0:00:55,,,,Igor,Poliansky,US,UN,,,,RUS,Tallinn,EST,3/16/1988,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,17,0:00:55,,,,Igor,Poliansky,US,UN,,,,RUS,Tallinn,EST,3/15/1988,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,18,0:00:55,,,Rick,Rick,Carey,US,UN,,,,USA,Caracas,VEN,8/21/1983,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,19,0:00:55,,,Rick,Rick,Carey,US,UN,,,,USA,Clovis,USA,8/6/1983,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,20,0:00:55,,,Rick,Rick,Carey,US,UN,,,,USA,Clovis,USA,8/6/1983,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,21,0:00:55,,,,John,Naber,US,UN,,,,USA,Montreal,CAN,7/19/1976,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,22,0:00:56,,,,John,Naber,US,UN,,,,USA,Montreal,CAN,7/18/1976,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,23,0:00:56,,,,Roland,Matthes,US,UN,,,,GDR,Munich,FRG,9/4/1972,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,23,0:00:56,,,,Roland,Matthes,US,UN,,,,GDR,Moscow,URS,4/8/1972,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,25,0:00:56,,,,Roland,Matthes,US,UN,,,,GDR,Moscow,SOV,4/8/1972,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,26,0:00:56,,,,Roland,Matthes,US,UN,,,,GDR,Leipzig,GDR,9/4/1971,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,27,0:00:56,,,,Roland,Matthes,US,UN,,,,GDR,Barcelona,ESP,9/8/1970,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,28,0:00:57,,,,Roland,Matthes,US,UN,,,,GDR,Wurzburg,GDR,8/23/1969,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,29,0:00:58,,,,Roland,Matthes,US,UN,,,,GDR,Mexico City,MEX,10/26/1968,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,30,0:00:58,,,,Roland,Matthes,US,UN,,,,GDR,Leipzig,GDR,9/21/1967,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,31,0:00:59,,,,Charles,Hickcox,US,UN,,,,USA,Tokyo,JPN,8/31/1967,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,32,0:00:59,,,,Charles,Hickcox,US,UN,,,,USA,Tokyo,JPN,8/28/1967,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,33,0:00:59,,,,Douglas,Russel,US,UN,,,,USA,Tokyo,JPN,8/28/1967,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,34,0:00:59,,,,Thompson,Mann,US,UN,,,,USA,Tokyo,JPN,10/16/1964,,N,N,N
World Record Progressions,2,,110,M,100,BK,LCM,35,0:01:00,,,,Thompson,Mann,US,UN,,,,USA,New York,USA,9/3/1964,,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,1,0:00:57,143508225,,,Regan,Smith,MN,UN,,2019 World Champs,,   ,Gwangju,KOR,7/28/2019,,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,2,0:00:58,132618419,,Kathleen,Kathleen,Baker,NC,TE,,2018 Summer Nationals,,USA,Irvine,USA,7/28/2018,Final,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,3,0:00:58,121769567,,,Kylie,Masse,US,UN,,2017 World Champs,,CAN,Budapest,HUN,7/25/2017,Final,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,4,0:00:58,40718201,,,Gemma,Spofforth,FL,UN,,2009 World Champs ,,GBR,Rome,ITA,7/28/2009,Final,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,5,0:00:58,,,,Anastasiia,Zueva,US,,,,,RUS,Rome,ITA,7/27/2009,,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,6,0:00:58,33086828,,,Kirsty,Coventry,NC,UN,,2008 Olympic Games,,ZIM,Beijing,CHN,8/9/2008,Semi,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,7,0:00:58,32276163,,Natalie,Natalie,Hall,PC,CAL,,2008 Olympic Trials,,USA,Omaha,USA,6/29/2008,Final,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,8,0:00:59,32059037,,Natalie,Natalie,Hall,PC,CAL,,2008 Olympic Trials,,USA,Omaha,USA,6/29/2008,Prelim,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,9,0:00:59,32067722,,,Hayley,McGregory,ST,TXLA,,2008 Olympic Trials,,USA,Omaha,USA,6/29/2008,Prelim,N,N,N
World Record Progressions,2,,127,F,100,BK,LCM,10,0:00:59,29477887,,Natalie,Natalie,Hall,PC,CAL,,2008 Missouri Grand Prix,,USA,Columbia,USA,2/15/2008,Prelim,N,N,N
